ID,Sales Rank,Date,Review Score
0763667498,1176998,"September 10, 2013",4.5
9380028466,175438,"June 28, 2011",3.58
9380741200,768914,"January 31, 2012",3.68
0819872989,1543012,"August 1, 2013",5.0
9380028768,872034,"September 4, 2012",4.88
9380741219,282332,"January 29, 2013",3.75
073686850X,4276678,"January 1, 2007",4.34
1603093338,910863,"January 21, 2014",4.9
1560978929,1214937,"April 12, 2011",4.17
0786839007,1627725,"December 18, 2007",4.58
1554531780,1152920,"August 1, 2008",3.8
1429662670,697513,"February 1, 2011",5.0
0786839031,439001,"July 8, 2008",4.53
160270452X,7809203,"July 1, 2008",0
1554531772,3893786,"August 1, 2008",3.8
9380741162,1444921,"January 17, 2012",3.6
9380028709,1009358,"May 21, 2013",5.0
1597070572,1808566,"October 17, 2006",5.0
073686847X,1692865,"January 1, 2007",4.63
1429662662,1503790,"February 1, 2011",5.0
1404251677,2120398,"January 1, 2005",4.5
077874213X,1044812,"October 1, 2008",4.0
0736868518,5665596,"January 1, 2007",5.0
1616518898,2561196,"April 1, 2012",3.5
142967993X,2250542,"February 1, 2012",5.0
0736864865,4408794,"September 1, 2006",4.8
0981954200,3829362,"May 18, 2009",4.01
1427638950,6187379,"August 5, 2009",5.0
098523749X,3925561,"January 15, 2013",4.0
1450789609,3183267,"February 28, 2012",5.0
1597070343,340841,"December 12, 2006",4.01
0888997310,2512172,"April 25, 2007",3.68
0736868437,404803,"January 1, 2007",4.0
1429662700,130160,"February 1, 2011",5.0
0736868461,2431844,"January 1, 2007",4.42
0736849688,3450129,"September 1, 2005",4.58
073685486X,4603988,"January 1, 2006",4.4
1592700942,4196985,"October 19, 2010",1.0
9380028695,1149769,"January 29, 2013",4.0
0736854894,5306389,"January 1, 2006",5.0
0736864822,3423718,"September 1, 2006",4.83
0978637267,1561087,"November 1, 2008",0
076136191X,3084105,"August 1, 2010",3.35
0769647162,14282387,"October 15, 2006",0
9381182213,151739,"August 16, 2016",5.0
0981954227,3475674,"August 20, 2009",5.0
1429601450,628177,"September 1, 2007",5.0
1429601507,1368033,"September 1, 2007",5.0
073684970X,2619138,"September 1, 2005",3.25
0736865012,2480254,"September 1, 2006",4.67
0736846344,4395071,"September 1, 2005",5.0
0545868181,1126518,"January 26, 2016",4.67
1477701338,1786812,"January 15, 2013",0
1450749240,4208430,"June 28, 2011",4.1
0736864997,5499896,"September 1, 2006",3.68
0736864849,3863647,"September 1, 2006",4.25
0736864873,3377750,"September 1, 2006",0
0736864784,7607502,"September 1, 2006",5.0
1849181004,5398188,"February 16, 2012",0
0736868453,2644672,"January 1, 2007",0
1429601477,3497317,"September 1, 2007",0
1429601531,2145719,"September 1, 2007",5.0
0736868488,7101416,"January 1, 2007",4.3
0736868534,6178008,"January 1, 2007",4.6
0736864830,4293648,"September 1, 2006",5.0
0736864814,4170126,"September 1, 2006",1.0
073684631X,3488892,"September 1, 2005",4.0
1616416491,8111317,"September 1, 2011",0
0736849645,4737006,"September 1, 2005",4.2
1419708082,6655,"May 13, 2014",4.87
1419708562,21439,"August 6, 2013",4.56
1419719025,15783,"March 29, 2016",4.81
1434709809,1401033,"October 1, 2015",4.82
1596436182,467761,"January 17, 2012",4.32
9381182051,112269,"September 15, 2015",4.67
0736862021,485361,"January 1, 2006",4.63
0778742016,1121053,"January 30, 2012",4.0
1551524767,541426,"October 30, 2012",4.55
0736896503,435089,"September 1, 2006",4.67
1845077326,609123,"July 23, 2007",4.07
1555917518,498529,"August 1, 2012",4.16
0736852476,227028,"January 1, 2005",5.0
1938486307,950805,"October 1, 2014",4.12
0736852468,1064828,"January 1, 2005",3.38
1599908352,2478239,"July 17, 2012",4.67
1432993011,1238464,"January 1, 2014",4.0
1606945459,216868,"August 1, 2009",4.67
0778742032,1203736,"January 30, 2012",3.75
9380741251,788302,"July 26, 2011",4.46
1590786084,1940997,"September 1, 2009",4.25
0778709175,1731301,"May 30, 2013",0
1432992988,348662,"January 1, 2014",3.0
1432992996,1334875,"January 1, 2014",0
1941026060,5009756,,4.6
0736864911,876322,"September 1, 2006",4.17
0778709167,3185277,"May 30, 2013",0
9381182140,48907,"February 16, 2016",4.6
0803737483,893569,"September 13, 2012",4.93
0061561762,854870,"December 23, 2008",3.08
0778712397,1056634,"October 28, 2013",3.0
1606945416,1410149,"September 9, 2011",5.0
0736868836,1616573,"January 1, 2006",0
0778712389,2805540,"October 28, 2013",1.0
0736854762,4596049,"January 1, 2006",0
0778709183,3359465,"May 30, 2013",1.0
1606945440,1893740,"August 1, 2009",5.0
B00C02F1A0,3949155,"August 1, 2012",4.83
1432993003,1615778,"January 1, 2014",5.0
1580195164,3193978,"March 26, 2013",3.5
143299302X,2838998,"January 1, 2014",0
1847803458,2686872,"June 4, 2015",5.0
1907704434,1257659,"December 4, 2012",3.8
0778709159,3455814,"May 30, 2013",0
1849180253,2006745,"June 16, 2010",4.2
0736849750,885365,"September 1, 2005",4.0
0778712400,1812029,"October 28, 2013",0
0736854940,4942567,"January 1, 2006",0
144885248X,1747212,"August 15, 2011",3.5
1416950664,550289,"July 1, 2008",3.68
0778742008,2005369,"February 1, 2012",4.0
1606944312,6054836,"August 1, 2009",0
1606945432,880267,"August 1, 2009",0
1416950672,1948852,"June 17, 2008",4.0
1907704353,558061,"September 18, 2012",3.12
1517475066,10516270,"September 22, 2015",3.68
184918108X,1850807,"April 16, 2012",4.0
0778709248,2769220,"May 30, 2013",0
077870923X,2769491,"May 30, 2013",0
0972961658,882313,"April 15, 2003",5.0
161626912X,5094398,"January 1, 2013",0
0972961607,1405450,"April 15, 2003",5.0
0736854770,3068640,"January 1, 2006",0
1616416378,4634297,"September 1, 2011",2.0
1846030560,2695247,"November 20, 2007",5.0
1448852048,1436015,"August 15, 2011",5.0
1448852552,2801970,"August 15, 2011",5.0
1511541784,14715292,"April 7, 2015",1.0
1570616493,1911984,"July 5, 2011",4.49
144885203X,1083982,"August 15, 2011",5.0
0736864938,868311,"September 1, 2006",4.3
0736838465,133659,"January 1, 2005",4.38
0753464314,6798846,"September 14, 2010",0
0778712370,3127714,"November 15, 2013",2.75
073684371X,1861500,"September 1, 2005",4.4
B005K6BFH6,4468295,"November 10, 2009",4.0
0778742148,4782288,"October 1, 2008",0
1429601582,377328,"September 1, 2007",3.35
1616416386,2331434,"September 1, 2011",0
0778742156,4247143,"September 30, 2008",0
1421582783,23309,"October 6, 2015",4.65
1421577763,12792,"September 2, 2014",4.77
0375846840,10551,"July 28, 2009",4.67
1421577771,21112,"October 7, 2014",4.61
1421550059,254346,"October 2, 2012",4.59
1591161789,58934,"November 19, 2003",4.72
1421566303,216962,"January 6, 2015",4.77
0375860940,15530,"December 22, 2009",4.85
1421582775,336436,"September 1, 2015",4.4
1421582228,705494,"June 2, 2015",4.27
0307931617,151222,"April 22, 2014",4.8
0061688657,36591,"November 24, 2009",4.68
0307931625,204431,"April 14, 2015",4.95
1421578344,130879,"March 3, 2015",4.45
1591161878,104306,"March 17, 2004",4.82
1421582554,741826,"September 1, 2015",3.98
1569319316,359915,March 2003,4.68
1421577747,179056,"September 2, 2014",4.92
0061688673,57721,"August 3, 2010",4.72
0061688665,40943,"March 23, 2010",4.77
0375867309,44523,"September 13, 2011",4.51
1421520729,35089,"November 9, 2010",4.68
0316340359,346235,"October 27, 2015",5.0
1421520699,50197,"March 9, 2010",4.68
0062008366,30109,"July 5, 2011",4.77
0375867295,73551,"December 28, 2010",4.6
0062008382,27280,"April 10, 2012",4.79
1569319200,59284,March 2003,4.68
0307980790,52098,"April 23, 2013",4.85
1569319324,544689,March 2003,4.68
1421520710,34992,"July 20, 2010",4.68
0375870288,73740,"March 27, 2012",4.77
1591163587,112227,"August 3, 2004",4.51
1591826039,571857,"February 10, 2004",4.63
1595825223,51307,"November 2, 2010",4.78
1421520702,34730,"April 20, 2010",4.68
0062008374,26688,"November 22, 2011",4.86
0385752792,93344,"January 28, 2014",4.85
1595828893,52328,"September 19, 2012",4.97
0375870350,49954,"September 11, 2012",4.7
1421530546,39332,"June 2, 2009",4.47
0316288799,87308,"December 16, 2014",4.72
1934287814,838575,"June 29, 2010",4.79
1595825916,31892,"August 9, 2011",4.83
006154793X,19120,"December 23, 2008",4.75
1627389512,698398,"January 26, 2016",4.68
1421530651,87054,"August 4, 2009",5.0
031607389X,101831,"September 15, 2009",4.6
0061547948,17346,"June 9, 2009",4.74
0316073873,40839,"September 15, 2009",4.85
1421505967,111492,"June 13, 2006",4.86
0375867791,30667,"September 27, 2011",4.79
1591163595,131246,"December 7, 2004",5.0
0061547921,18163,"September 2, 2008",4.72
0375839909,58588,"December 26, 2007",4.79
0316336262,79937,"January 20, 2015",4.95
0375839887,96402,"May 8, 2007",4.61
1591169208,288888,"May 3, 2005",4.78
1421520680,48540,"October 27, 2009",4.68
1569319332,255336,March 2003,4.68
1421520605,88705,"September 16, 2008",4.68
161262054X,79755,"January 24, 2012",4.6
0316073903,210403,"September 15, 2009",4.9
1421582511,51032,"November 3, 2015",4.75
0316401145,79460,"July 30, 2013",4.38
1421538512,769901,"June 7, 2011",5.0
1608867714,285427,"April 26, 2016",4.41
1604381817,833417,"September 30, 2014",4.39
030793103X,15691,"May 8, 2012",4.44
1782765549,97377,"June 16, 2015",4.31
0307931951,85882,"January 8, 2013",4.39
1514755254,1010465,"June 29, 2015",4.65
1421561204,18621,"October 1, 2013",4.82
1401220789,25151,"February 10, 2009",4.42
1631403397,152183,"June 30, 2015",4.61
1613776055,93362,"July 8, 2014",4.52
0449816109,27411,"July 23, 2013",4.69
031630106X,27095,"October 20, 2015",4.4
1631404091,165725,"September 22, 2015",4.73
163140377X,1033005,"August 25, 2015",4.46
1401252427,21340,"March 10, 2015",4.84
0316340863,33887,"May 5, 2015",4.32
1613771398,122983,"February 21, 2012",4.51
0316256404,20383,"April 7, 2015",4.69
160886796X,86775,"March 22, 2016",4.84
1613778546,250687,"January 14, 2014",4.75
0375872981,15492,"August 7, 2012",4.29
1401223281,80689,"May 26, 2009",4.78
160886488X,772245,"June 2, 2015",4.58
1879794209,176331,"December 8, 2006",4.23
0316266086,978021,"September 29, 2015",4.8
0449816168,369051,"July 23, 2013",4.52
0316293180,232488,"July 1, 2014",4.76
0062360590,45687,"July 7, 2015",4.44
1926516877,309159,"June 16, 2015",4.65
1613777604,183491,"September 24, 2013",4.74
1879794411,44781,"December 10, 2008",4.45
1608868443,337772,"July 19, 2016",0
1608868419,1860630,"July 26, 2016",0
1631400908,157151,"November 25, 2014",4.8
1606907964,218534,"February 16, 2016",4.39
1608863174,46121,"July 2, 2013",4.62
1631404881,549007,"December 15, 2015",4.58
1631404121,1476223,"September 15, 2015",4.58
1401249469,51367,"March 3, 2015",4.57
163140203X,164442,"January 20, 2015",4.94
163140105X,234521,"September 16, 2014",4.62
1926516044,1029823,"February 17, 2015",4.9
1608863220,529362,"August 6, 2013",4.46
1631403249,407542,"June 2, 2015",4.62
1631401408,37661,"October 21, 2014",4.88
0316293245,102899,"July 1, 2014",3.92
1608864014,72813,"September 9, 2014",4.72
1401226531,279067,"February 9, 2010",4.9
1782760814,111811,"October 13, 2015",4.71
1936975254,567304,"October 30, 2012",4.8
1608863387,574579,"October 15, 2016",4.75
1608863239,41797,"March 5, 2013",4.69
1608864820,225799,"March 10, 2015",4.89
1631403680,415399,"September 8, 2015",5.0
192651601X,126254,"February 17, 2015",4.56
1926516966,1033474,"September 1, 2015",4.15
0545368642,867563,"July 1, 2011",3.9
0316256412,551971,"April 7, 2015",4.68
0375853286,962492,"January 13, 2009",4.45
1608864871,27243,"April 21, 2015",4.72
1421579618,694809,"October 6, 2015",5.0
055353923X,53976,"January 12, 2016",4.57
1613779607,110948,"May 20, 2014",4.59
1421582503,828593,"December 1, 2015",4.23
162738927X,945370,"September 9, 2014",4.93
1421542412,93335,"October 25, 2011",5.0
1631401599,961830,"December 2, 2014",4.59
037587237X,10975,"May 10, 2011",4.61
0316019984,27253,"October 5, 2010",4.88
0316322148,381014,"March 16, 2015",4.37
0062357980,3056,"June 30, 2015",4.59
1941367089,27559,"July 13, 2015",4.75
0545665442,2579,"June 24, 2014",4.56
162672010X,265736,"October 13, 2015",4.45
0785197036,31980,"December 8, 2015",4.55
1935703013,111841,"January 11, 2011",4.31
1941367070,7629,"July 13, 2015",4.85
0316333301,57656,"October 7, 2014",4.79
0316377325,44802,"October 6, 2015",4.66
0375843892,43236,"May 10, 2011",4.29
0316186627,348203,"October 29, 2013",4.82
1935703730,33250,"December 25, 2012",4.78
0545480299,386541,"July 30, 2013",4.76
1935703005,305771,"January 11, 2011",4.16
1484714555,217383,"June 2, 2015",4.61
006212398X,17475,"May 29, 2012",4.69
0785121056,9034,"April 5, 2006",4.27
0316377279,32805,"October 6, 2015",4.78
075668997X,27499,"December 5, 2011",4.82
0553508660,128925,"January 6, 2015",4.72
0060745169,115069,"September 30, 2008",4.79
1484702425,716835,"March 31, 2015",4.83
1479558923,35343,"August 1, 2014",4.77
1484714482,50634,"August 25, 2015",5.0
1484714490,54703,"June 16, 2015",4.65
0785122370,91083,"May 2, 2007",4.34
1935703137,17618,"May 24, 2011",4.49
006188541X,17054,"June 26, 2012",4.08
0316333336,425278,"October 7, 2014",4.68
0375843906,65121,"September 27, 2011",4.66
1484743318,8174,"November 17, 2015",4.74
1434297330,78805,"March 1, 2015",4.44
1479558893,470694,"August 1, 2014",4.64
1481431536,92242,"May 12, 2015",4.94
0553508970,29513,"January 6, 2015",4.67
1484712684,744807,"May 6, 2014",4.63
0553507419,62879,"January 6, 2015",4.47
1423143035,26978,"August 26, 2014",4.92
0785188479,60488,"February 18, 2014",4.66
0375843914,63742,"May 22, 2012",4.86
0670062561,134142,"April 14, 2011",4.73
0062210068,95617,"August 27, 2013",4.61
031633328X,78965,"October 7, 2014",4.88
1935703188,48771,"October 21, 2014",4.55
0670062553,768774,"June 12, 2008",4.72
0785117148,777532,"May 3, 2006",3.53
1401254632,57114,"June 2, 2015",5.0
0375872914,152915,"August 26, 2014",4.53
0606017518,5661790,"June 9, 2009",5.0
0142416673,398999,"May 13, 2010",4.72
1481444387,168489,"November 17, 2015",4.63
0061914622,49824,"September 6, 2011",4.26
1484731301,435184,"October 20, 2015",4.51
0785124985,9551,"April 4, 2007",4.38
031633331X,38757,"April 28, 2015",4.67
140125229X,51967,"November 11, 2014",4.88
0785166084,306651,"October 14, 2014",4.14
0785193901,724407,"August 11, 2015",4.5
0375843922,94354,"September 25, 2012",4.92
0375853324,950239,"August 10, 2010",4.73
0062416340,90223,"October 27, 2015",4.51
146541956X,33849,"May 19, 2014",4.55
1943330077,19901,"July 19, 2015",4.79
0062416324,80965,"July 28, 2015",4.94
0615487661,371786,"July 1, 2011",3.43
1465443924,8366,"November 3, 2015",4.67
146542685X,53421,"August 18, 2014",4.27
1500600016,Error 404,Error 404,Error 404
0692366792,173600,"January 9, 2015",4.45
0736429727,7779,"September 18, 2012",4.41
1508743061,Error 404,Error 404,Error 404
0545316529,329347,"August 1, 2011",4.6
1943330034,75855,"May 28, 2015",4.3
0062416367,113588,"January 26, 2016",4.85
0988472619,466485,"October 7, 2013",4.56
0746041683,51325,"January 1, 2001",4.37
1512373753,Error 404,Error 404,Error 404
0615555217,1046082,"November 1, 2011",4.07
1602130620,235794,"February 14, 2013",4.5
0140562222,223134,"July 1, 1997",4.79
0448480603,92870,"June 26, 2014",4.43
098644412X,105566,"April 4, 2015",4.45
1511822074,Error 404,Error 404,Error 404
0060531614,195775,"September 21, 2004",4.09
1593275668,487057,"December 14, 2014",4.46
1505421004,997700,"December 8, 2014",4.29
0152051252,273496,"June 1, 2004",4.49
0062287516,137354,"November 5, 2013",4.04
0736428895,48853,"September 18, 2012",4.59
0538439467,1432883,"January 28, 2005",5.0
1477550291,372000,"June 26, 2012",4.5
1561454079,1281518,"March 1, 2009",4.44
0316105341,1509487,"September 1, 1999",4.32
0061234753,29281,"June 26, 2007",4.79
1596438940,927832,"April 15, 2014",4.76
0989280799,907030,"September 1, 2013",3.63
1593276710,137198,"October 1, 2015",4.59
0448462664,582564,"August 16, 2012",4.5
0062197657,1185444,"January 3, 2012",4.31
161729084X,942650,"August 29, 2013",4.8
0736429549,969310,"September 18, 2012",4.82
0538450703,1198037,"January 1, 2011",5.0
0736429557,1248640,"September 18, 2012",4.68
1619303000,737877,"September 15, 2015",4.25
1118952219,393800,"April 27, 2015",3.68
0538449101,2181817,"February 10, 2009",3.68
1512212512,Error 404,Error 404,Error 404
1505420830,1900860,"December 8, 2014",5.0
150310902X,Error 404,Error 404,Error 404
1508893705,2045711,"March 15, 2015",5.0
1840468386,,,4.0
0823417247,1055304,"May 1, 2003",5.0
151413151X,Error 404,Error 404,Error 404
1481429159,1208533,"March 31, 2015",3.75
1943330174,1996195,"July 23, 2015",4.45
1467783137,3990174,"August 1, 2015",3.0
1506163068,284268,"January 9, 2015",0
1511878282,Error 404,Error 404,Error 404
0448457261,676662,"October 13, 2011",4.59
1497403693,Error 404,Error 404,Error 404
1566866278,1761826,"October 4, 1996",4.23
1505378087,Error 404,Error 404,Error 404
1467712515,4440251,"August 1, 2013",0
0545141184,327971,"March 25, 2014",4.7
0782128882,2479414,"March 1, 2001",4.12
0141352523,2825869,"March 26, 2014",5.0
1609926218,2334736,"June 3, 2014",0
158134211X,4760832,"September 1, 2000",4.66
1467783153,2381825,"August 1, 2015",0
1589473019,642142,"August 1, 2006",3.87
1405273534,897578,"November 20, 2014",4.7
0141358513,3020660,"October 14, 2015",0
1505211905,Error 404,Error 404,Error 404
1853042595,6346684,"February 24, 1994",0
1576877019,1106001,"October 14, 2014",4.58
1566864941,2367479,"August 26, 1996",4.0
1505488818,Error 404,Error 404,Error 404
0439222257,1348583,"December 1, 2000",4.78
1505598257,Error 404,Error 404,Error 404
1405279702,2747900,"August 27, 2015",4.84
0448481448,4079787,"May 15, 2014",0
053121236X,2321162,"February 1, 2015",0
1566866391,2340221,"October 2, 1996",5.0
1505532914,Error 404,Error 404,Error 404
1505613361,Error 404,Error 404,Error 404
